fips,geo_name,state_abb,year,cwns_needs_real,cwns_flow_interp,cwns_facilities_interp,cwns_source
1781048,wheaton,IL,2016,39486817.978874646,8.9,1.6,interpolated
1781048,wheaton,IL,2017,40231981.89849603,8.9,1.5,interpolated
1781048,wheaton,IL,2018,40977145.818117425,8.9,1.4,interpolated
1781048,wheaton,IL,2019,41722309.73773881,8.9,1.3,interpolated
1781048,wheaton,IL,2020,42467473.657360196,8.9,1.2,interpolated
1781048,wheaton,IL,2021,43212637.57698158,8.9,1.1,interpolated
1781048,wheaton,IL,2022,43957801.49660297,0.0,1.0,2022
1781048,wheaton,IL,2023,43957801.49660297,0.0,1.0,2022
1781048,wheaton,IL,2024,43957801.49660297,0.0,1.0,2022
1781048,wheaton,IL,2025,43957801.49660297,0.0,1.0,2022
1801468,anderson,IN,2012,108011025.50511132,21.25,3.0,2012
1801468,anderson,IN,2013,115917645.1910382,21.25,2.8,interpolated
1801468,anderson,IN,2014,123824264.87696509,21.25,2.6,interpolated
1801468,anderson,IN,2015,131730884.56289198,21.25,2.4,interpolated
1801468,anderson,IN,2016,139637504.24881884,21.25,2.2,interpolated
1801468,anderson,IN,2017,147544123.93474573,21.25,2.0,interpolated
1801468,anderson,IN,2018,155450743.6206726,21.25,1.8,interpolated
1801468,anderson,IN,2019,163357363.3065995,21.25,1.6,interpolated
1801468,anderson,IN,2020,171263982.99252638,21.25,1.4,interpolated
1801468,anderson,IN,2021,179170602.67845327,21.25,1.2,interpolated
1801468,anderson,IN,2022,187077222.36438015,21.25,1.0,2022
1801468,anderson,IN,2023,187077222.36438015,21.25,1.0,2022
1801468,anderson,IN,2024,187077222.36438015,21.25,1.0,2022
1801468,anderson,IN,2025,187077222.36438015,21.25,1.0,2022
1805860,bloomington,IN,2012,1194468.8257449986,0.1,2.0,2012
1805860,bloomington,IN,2013,5505039.589497688,0.11000000000000001,1.9,interpolated
1805860,bloomington,IN,2014,9815610.353250377,0.12000000000000001,1.8,interpolated
1805860,bloomington,IN,2015,14126181.117003065,0.13,1.7,interpolated
1805860,bloomington,IN,2016,18436751.880755756,0.14,1.6,interpolated
1805860,bloomington,IN,2017,22747322.644508444,0.15000000000000002,1.5,interpolated
1805860,bloomington,IN,2018,27057893.40826113,0.16,1.4,interpolated
1805860,bloomington,IN,2019,31368464.17201382,0.16999999999999998,1.3,interpolated
1805860,bloomington,IN,2020,35679034.93576652,0.18000000000000002,1.2,interpolated
1805860,bloomington,IN,2021,39989605.6995192,0.19,1.1,interpolated
1805860,bloomington,IN,2022,44300176.46327189,0.2,1.0,2022
1805860,bloomington,IN,2023,44300176.46327189,0.2,1.0,2022
1805860,bloomington,IN,2024,44300176.46327189,0.2,1.0,2022
1805860,bloomington,IN,2025,44300176.46327189,0.2,1.0,2022
1810342,carmel,IN,2012,3648099.5874419822,14.0,2.0,2012
1810342,carmel,IN,2013,13525417.307786629,15.4,2.0,interpolated
1810342,carmel,IN,2014,23402735.028131273,16.8,2.0,interpolated
1810342,carmel,IN,2015,33280052.74847592,18.2,2.0,interpolated
1810342,carmel,IN,2016,43157370.468820564,19.6,2.0,interpolated
1810342,carmel,IN,2017,53034688.18916521,21.0,2.0,interpolated
1810342,carmel,IN,2018,62912005.90950986,22.4,2.0,interpolated
1810342,carmel,IN,2019,72789323.6298545,23.799999999999997,2.0,interpolated
1810342,carmel,IN,2020,82666641.35019915,25.200000000000003,2.0,interpolated
1810342,carmel,IN,2021,92543959.0705438,26.6,2.0,interpolated
1810342,carmel,IN,2022,102421276.79088844,28.0,2.0,2022
1810342,carmel,IN,2023,102421276.79088844,28.0,2.0,2022
1810342,carmel,IN,2024,102421276.79088844,28.0,2.0,2022
1810342,carmel,IN,2025,102421276.79088844,28.0,2.0,2022
1820728,elkhart,IN,2012,1425783.1956241655,0.0,1.0,2012
1820728,elkhart,IN,2013,15784514.439875431,0.0,1.0,interpolated
1820728,elkhart,IN,2014,30143245.684126697,0.0,1.0,interpolated
1820728,elkhart,IN,2015,44501976.92837796,0.0,1.0,interpolated
1820728,elkhart,IN,2016,58860708.17262923,0.0,1.0,interpolated
1820728,elkhart,IN,2017,73219439.4168805,0.0,1.0,interpolated
1820728,elkhart,IN,2018,87578170.66113177,0.0,1.0,interpolated
1820728,elkhart,IN,2019,101936901.90538304,0.0,1.0,interpolated
1820728,elkhart,IN,2020,116295633.1496343,0.0,1.0,interpolated
1820728,elkhart,IN,2021,130654364.39388557,0.0,1.0,interpolated
1820728,elkhart,IN,2022,145013095.63813683,,,2022
1820728,elkhart,IN,2023,145013095.63813683,,,2022
1820728,elkhart,IN,2024,145013095.63813683,,,2022
1820728,elkhart,IN,2025,145013095.63813683,,,2022
1822000,evansville,IN,2012,652647675.7215762,38.6,4.0,2012
1822000,evansville,IN,2013,641649574.454869,42.46,3.8,interpolated
1822000,evansville,IN,2014,630651473.1881617,46.32,3.6,interpolated
1822000,evansville,IN,2015,619653371.9214545,50.18,3.4,interpolated
1822000,evansville,IN,2016,608655270.6547472,54.040000000000006,3.2,interpolated
1822000,evansville,IN,2017,597657169.3880401,57.900000000000006,3.0,interpolated
1822000,evansville,IN,2018,586659068.1213329,61.760000000000005,2.8,interpolated
1822000,evansville,IN,2019,575660966.8546256,65.62,2.6,interpolated
1822000,evansville,IN,2020,564662865.5879184,69.48,2.4,interpolated
1822000,evansville,IN,2021,553664764.3212111,73.34,2.2,interpolated
1822000,evansville,IN,2022,542666663.0545039,77.2,2.0,2022
1822000,evansville,IN,2023,542666663.0545039,77.2,2.0,2022
1822000,evansville,IN,2024,542666663.0545039,77.2,2.0,2022
1822000,evansville,IN,2025,542666663.0545039,77.2,2.0,2022
1825000,fort wayne,IN,2012,354323946.33360076,40.044,5.0,2012
1825000,fort wayne,IN,2013,435400129.8671645,47.6716,4.7,interpolated
1825000,fort wayne,IN,2014,516476313.4007282,55.2992,4.4,interpolated
1825000,fort wayne,IN,2015,597552496.934292,62.9268,4.1,interpolated
1825000,fort wayne,IN,2016,678628680.4678557,70.5544,3.8,interpolated
1825000,fort wayne,IN,2017,759704864.0014194,78.18199999999999,3.5,interpolated
1825000,fort wayne,IN,2018,840781047.5349832,85.80959999999999,3.2,interpolated
1825000,fort wayne,IN,2019,921857231.0685469,93.43719999999999,2.9000000000000004,interpolated
1825000,fort wayne,IN,2020,1002933414.6021106,101.06479999999999,2.5999999999999996,interpolated
1825000,fort wayne,IN,2021,1084009598.1356745,108.69239999999999,2.3,interpolated
1825000,fort wayne,IN,2022,1165085781.669238,116.32,2.0,2022
1825000,fort wayne,IN,2023,1165085781.669238,116.32,2.0,2022
1825000,fort wayne,IN,2024,1165085781.669238,116.32,2.0,2022
1825000,fort wayne,IN,2025,1165085781.669238,116.32,2.0,2022
1827000,gary,IN,2012,239226246.18939587,25.0,2.0,2012
1827000,gary,IN,2013,238395936.1869126,34.5,1.9,interpolated
1827000,gary,IN,2014,237565626.18442935,44.0,1.8,interpolated
1827000,gary,IN,2015,236735316.1819461,53.5,1.7,interpolated
1827000,gary,IN,2016,235905006.17946282,63.0,1.6,interpolated
1827000,gary,IN,2017,235074696.17697954,72.5,1.5,interpolated
1827000,gary,IN,2018,234244386.1744963,82.0,1.4,interpolated
1827000,gary,IN,2019,233414076.17201304,91.5,1.3,interpolated
1827000,gary,IN,2020,232583766.16952977,101.0,1.2,interpolated
1827000,gary,IN,2021,231753456.1670465,110.5,1.1,interpolated
1827000,gary,IN,2022,230923146.16456324,120.0,1.0,2022
1827000,gary,IN,2023,230923146.16456324,120.0,1.0,2022
1827000,gary,IN,2024,230923146.16456324,120.0,1.0,2022
1827000,gary,IN,2025,230923146.16456324,120.0,1.0,2022
1829898,greenwood,IN,2012,2241004.474714005,0.0,2.0,2012
1829898,greenwood,IN,2013,11737513.946644433,0.0,1.9,interpolated
1829898,greenwood,IN,2014,21234023.41857486,0.0,1.8,interpolated
1829898,greenwood,IN,2015,30730532.89050528,0.0,1.7,interpolated
1829898,greenwood,IN,2016,40227042.36243571,0.0,1.6,interpolated
1829898,greenwood,IN,2017,49723551.834366135,0.0,1.5,interpolated
1829898,greenwood,IN,2018,59220061.30629656,0.0,1.4,interpolated
1829898,greenwood,IN,2019,68716570.77822699,0.0,1.3,interpolated
1829898,greenwood,IN,2020,78213080.25015743,0.0,1.2,interpolated
1829898,greenwood,IN,2021,87709589.72208785,0.0,1.1,interpolated
1829898,greenwood,IN,2022,97206099.19401827,0.0,1.0,2022
1829898,greenwood,IN,2023,97206099.19401827,0.0,1.0,2022
1829898,greenwood,IN,2024,97206099.19401827,0.0,1.0,2022
1829898,greenwood,IN,2025,97206099.19401827,0.0,1.0,2022
1831000,hammond,IN,2012,221211726.01512238,27.0,3.0,2012
1831000,hammond,IN,2013,227729983.83068192,29.7,2.8,interpolated
1831000,hammond,IN,2014,234248241.64624146,32.4,2.6,interpolated
1831000,hammond,IN,2015,240766499.461801,35.1,2.4,interpolated
1831000,hammond,IN,2016,247284757.27736053,37.8,2.2,interpolated
1831000,hammond,IN,2017,253803015.09292006,40.5,2.0,interpolated
1831000,hammond,IN,2018,260321272.90847957,43.2,1.8,interpolated
1831000,hammond,IN,2019,266839530.7240391,45.9,1.6,interpolated
1831000,hammond,IN,2020,273357788.53959864,48.6,1.4,interpolated
1831000,hammond,IN,2021,279876046.3551582,51.3,1.2,interpolated
1831000,hammond,IN,2022,286394304.1707177,54.0,1.0,2022
1831000,hammond,IN,2023,286394304.1707177,54.0,1.0,2022
1831000,hammond,IN,2024,286394304.1707177,54.0,1.0,2022
1831000,hammond,IN,2025,286394304.1707177,54.0,1.0,2022
1836000,indianapolis,IN,2012,2785816391.900285,172.5,16.0,2012
1836000,indianapolis,IN,2013,2659194727.838546,206.07,15.4,interpolated
1836000,indianapolis,IN,2014,2532573063.7768073,239.64,14.8,interpolated
1836000,indianapolis,IN,2015,2405951399.7150683,273.21,14.2,interpolated
1836000,indianapolis,IN,2016,2279329735.65333,306.78,13.6,interpolated
1836000,indianapolis,IN,2017,2152708071.591591,340.35,13.0,interpolated
1836000,indianapolis,IN,2018,2026086407.5298524,373.91999999999996,12.4,interpolated
1836000,indianapolis,IN,2019,1899464743.4681134,407.49,11.8,interpolated
1836000,indianapolis,IN,2020,1772843079.4063747,441.06,11.2,interpolated
1836000,indianapolis,IN,2021,1646221415.344636,474.63,10.6,interpolated
1836000,indianapolis,IN,2022,1519599751.2828972,508.2,10.0,2022
1836000,indianapolis,IN,2023,1519599751.2828972,508.2,10.0,2022
1836000,indianapolis,IN,2024,1519599751.2828972,508.2,10.0,2022
1836000,indianapolis,IN,2025,1519599751.2828972,508.2,10.0,2022
1840392,kokomo,IN,2012,85479283.53759089,23.5,2.0,2012
1840392,kokomo,IN,2013,87333242.74244457,23.5,1.9,interpolated
1840392,kokomo,IN,2014,89187201.94729824,23.5,1.8,interpolated
1840392,kokomo,IN,2015,91041161.15215193,23.5,1.7,interpolated
1840392,kokomo,IN,2016,92895120.35700561,23.5,1.6,interpolated
1840392,kokomo,IN,2017,94749079.56185928,23.5,1.5,interpolated
1840392,kokomo,IN,2018,96603038.76671296,23.5,1.4,interpolated
1840392,kokomo,IN,2019,98456997.97156665,23.5,1.3,interpolated
1840392,kokomo,IN,2020,100310957.17642033,23.5,1.2,interpolated
1840392,kokomo,IN,2021,102164916.381274,23.5,1.1,interpolated
1840392,kokomo,IN,2022,104018875.58612768,23.5,1.0,2022
1840392,kokomo,IN,2023,104018875.58612768,23.5,1.0,2022
1840392,kokomo,IN,2024,104018875.58612768,23.5,1.0,2022
1840392,kokomo,IN,2025,104018875.58612768,23.5,1.0,2022
1840788,lafayette,IN,2012,134752118.54838237,25.1,1.0,2012
1840788,lafayette,IN,2013,130490467.60986142,27.790000000000003,1.0,interpolated
1840788,lafayette,IN,2014,126228816.67134047,30.48,1.0,interpolated
1840788,lafayette,IN,2015,121967165.73281951,33.17,1.0,interpolated
1840788,lafayette,IN,2016,117705514.79429856,35.86,1.0,interpolated
1840788,lafayette,IN,2017,113443863.85577759,38.55,1.0,interpolated
1840788,lafayette,IN,2018,109182212.91725665,41.239999999999995,1.0,interpolated
1840788,lafayette,IN,2019,104920561.97873569,43.93,1.0,interpolated
1840788,lafayette,IN,2020,100658911.04021473,46.620000000000005,1.0,interpolated
1840788,lafayette,IN,2021,96397260.10169378,49.31,1.0,interpolated
1840788,lafayette,IN,2022,92135609.16317283,52.0,1.0,2022
1840788,lafayette,IN,2023,92135609.16317283,52.0,1.0,2022
1840788,lafayette,IN,2024,92135609.16317283,52.0,1.0,2022
1840788,lafayette,IN,2025,92135609.16317283,52.0,1.0,2022
1849932,mishawaka,IN,2012,160673173.17686257,20.0,1.0,2012
1849932,mishawaka,IN,2013,148451897.49131405,22.0,1.0,interpolated
1849932,mishawaka,IN,2014,136230621.80576557,24.0,1.0,interpolated
1849932,mishawaka,IN,2015,124009346.12021707,26.0,1.0,interpolated
1849932,mishawaka,IN,2016,111788070.43466857,28.0,1.0,interpolated
1849932,mishawaka,IN,2017,99566794.74912007,30.0,1.0,interpolated
1849932,mishawaka,IN,2018,87345519.06357157,32.0,1.0,interpolated
1849932,mishawaka,IN,2019,75124243.37802307,34.0,1.0,interpolated
1849932,mishawaka,IN,2020,62902967.692474574,36.0,1.0,interpolated
1849932,mishawaka,IN,2021,50681692.006926075,38.0,1.0,interpolated
1849932,mishawaka,IN,2022,38460416.32137758,40.0,1.0,2022
1849932,mishawaka,IN,2023,38460416.32137758,40.0,1.0,2022
1849932,mishawaka,IN,2024,38460416.32137758,40.0,1.0,2022
1849932,mishawaka,IN,2025,38460416.32137758,40.0,1.0,2022
1851876,muncie,IN,2012,185198949.64143085,10.0,3.0,2012
1851876,muncie,IN,2013,180517089.90537804,11.0,2.8,interpolated
1851876,muncie,IN,2014,175835230.16932523,12.0,2.6,interpolated
1851876,muncie,IN,2015,171153370.43327242,13.0,2.4,interpolated
1851876,muncie,IN,2016,166471510.6972196,14.0,2.2,interpolated
1851876,muncie,IN,2017,161789650.9611668,15.0,2.0,interpolated
1851876,muncie,IN,2018,157107791.225114,16.0,1.8,interpolated
1851876,muncie,IN,2019,152425931.48906118,17.0,1.6,interpolated
1851876,muncie,IN,2020,147744071.75300837,18.0,1.4,interpolated
1851876,muncie,IN,2021,143062212.01695555,19.0,1.2,interpolated
1851876,muncie,IN,2022,138380352.28090274,20.0,1.0,2022
1851876,muncie,IN,2023,138380352.28090274,20.0,1.0,2022
1851876,muncie,IN,2024,138380352.28090274,20.0,1.0,2022
1851876,muncie,IN,2025,138380352.28090274,20.0,1.0,2022
1871000,south bend,IN,2012,507119407.9307025,48.0,3.0,2012
1871000,south bend,IN,2013,489084337.9037821,55.7,2.8,interpolated
1871000,south bend,IN,2014,471049267.87686175,63.4,2.6,interpolated
1871000,south bend,IN,2015,453014197.8499414,71.1,2.4,interpolated
1871000,south bend,IN,2016,434979127.823021,78.8,2.2,interpolated
1871000,south bend,IN,2017,416944057.7961006,86.5,2.0,interpolated
1871000,south bend,IN,2018,398908987.7691803,94.19999999999999,1.8,interpolated
1871000,south bend,IN,2019,380873917.7422599,101.9,1.6,interpolated
1871000,south bend,IN,2020,362838847.71533954,109.6,1.4,interpolated
1871000,south bend,IN,2021,344803777.68841916,117.3,1.2,interpolated
1871000,south bend,IN,2022,326768707.6614988,125.0,1.0,2022
1871000,south bend,IN,2023,326768707.6614988,125.0,1.0,2022
1871000,south bend,IN,2024,326768707.6614988,125.0,1.0,2022
1871000,south bend,IN,2025,326768707.6614988,125.0,1.0,2022
1875428,terre haute,IN,2012,265856899.60703108,24.0,1.0,2012
1875428,terre haute,IN,2013,248907832.52231994,26.4,1.0,interpolated
1875428,terre haute,IN,2014,231958765.43760878,28.8,1.0,interpolated
1875428,terre haute,IN,2015,215009698.35289764,31.2,1.0,interpolated
1875428,terre haute,IN,2016,198060631.2681865,33.6,1.0,interpolated
1875428,terre haute,IN,2017,181111564.18347535,36.0,1.0,interpolated
1875428,terre haute,IN,2018,164162497.09876418,38.4,1.0,interpolated
1875428,terre haute,IN,2019,147213430.01405305,40.8,1.0,interpolated
1875428,terre haute,IN,2020,130264362.92934191,43.2,1.0,interpolated
1875428,terre haute,IN,2021,113315295.84463075,45.6,1.0,interpolated
1875428,terre haute,IN,2022,96366228.7599196,48.0,1.0,2022
1875428,terre haute,IN,2023,96366228.7599196,48.0,1.0,2022
1875428,terre haute,IN,2024,96366228.7599196,48.0,1.0,2022
1875428,terre haute,IN,2025,96366228.7599196,48.0,1.0,2022
1901855,ames,IA,2012,605384.4975318622,,,2012
1901855,ames,IA,2013,29324518.381548174,,,interpolated
1901855,ames,IA,2014,58043652.26556449,,,interpolated
1901855,ames,IA,2015,86762786.14958079,,,interpolated
1901855,ames,IA,2016,115481920.03359711,,,interpolated
1901855,ames,IA,2017,144201053.91761342,,,interpolated
1901855,ames,IA,2018,172920187.80162972,,,interpolated
1901855,ames,IA,2019,201639321.68564603,,,interpolated
1901855,ames,IA,2020,230358455.56966236,,,interpolated
1901855,ames,IA,2021,259077589.45367867,,,interpolated
1901855,ames,IA,2022,287796723.337695,,,2022
1901855,ames,IA,2023,287796723.337695,,,2022
1901855,ames,IA,2024,287796723.337695,,,2022
1901855,ames,IA,2025,287796723.337695,,,2022
1912000,cedar rapids,IA,2012,207761632.8234341,42.0,1.0,2012
1912000,cedar rapids,IA,2013,298276708.9671364,43.4,1.1,interpolated
1912000,cedar rapids,IA,2014,388791785.11083865,44.8,1.2,interpolated
1912000,cedar rapids,IA,2015,479306861.25454086,46.2,1.3,interpolated
1912000,cedar rapids,IA,2016,569821937.3982432,47.6,1.4,interpolated
1912000,cedar rapids,IA,2017,660337013.5419453,49.0,1.5,interpolated
1912000,cedar rapids,IA,2018,750852089.6856476,50.4,1.6,interpolated
1912000,cedar rapids,IA,2019,841367165.8293498,51.8,1.7,interpolated
1912000,cedar rapids,IA,2020,931882241.9730521,53.2,1.8,interpolated
1912000,cedar rapids,IA,2021,1022397318.1167543,54.6,1.9,interpolated
1912000,cedar rapids,IA,2022,1112912394.2604566,56.0,2.0,2022
1912000,cedar rapids,IA,2023,1112912394.2604566,56.0,2.0,2022
1912000,cedar rapids,IA,2024,1112912394.2604566,56.0,2.0,2022
1912000,cedar rapids,IA,2025,1112912394.2604566,56.0,2.0,2022
1916860,council bluffs,IA,2012,922178.7419913702,,,2012
1916860,council bluffs,IA,2013,26963599.030377105,0.0,1.0,interpolated
1916860,council bluffs,IA,2014,53005019.31876284,0.0,1.0,interpolated
1916860,council bluffs,IA,2015,79046439.60714856,0.0,1.0,interpolated
1916860,council bluffs,IA,2016,105087859.8955343,0.0,1.0,interpolated
1916860,council bluffs,IA,2017,131129280.18392003,0.0,1.0,interpolated
1916860,council bluffs,IA,2018,157170700.47230574,0.0,1.0,interpolated
1916860,council bluffs,IA,2019,183212120.76069146,0.0,1.0,interpolated
1916860,council bluffs,IA,2020,209253541.04907724,0.0,1.0,interpolated
1916860,council bluffs,IA,2021,235294961.33746296,0.0,1.0,interpolated
1916860,council bluffs,IA,2022,261336381.62584868,0.0,1.0,2022
1916860,council bluffs,IA,2023,261336381.62584868,0.0,1.0,2022
1916860,council bluffs,IA,2024,261336381.62584868,0.0,1.0,2022
1916860,council bluffs,IA,2025,261336381.62584868,0.0,1.0,2022
1919000,davenport,IA,2012,239511508.01862904,26.0,1.0,2012
1919000,davenport,IA,2013,344279119.7604688,28.6,1.0,interpolated
1919000,davenport,IA,2014,449046731.5023085,31.2,1.0,interpolated
1919000,davenport,IA,2015,553814343.2441481,33.8,1.0,interpolated
1919000,davenport,IA,2016,658581954.9859879,36.4,1.0,interpolated
1919000,davenport,IA,2017,763349566.7278277,39.0,1.0,interpolated
1919000,davenport,IA,2018,868117178.4696673,41.6,1.0,interpolated
1919000,davenport,IA,2019,972884790.2115071,44.2,1.0,interpolated
1919000,davenport,IA,2020,1077652401.9533467,46.8,1.0,interpolated
1919000,davenport,IA,2021,1182420013.6951866,49.400000000000006,1.0,interpolated
1919000,davenport,IA,2022,1287187625.4370263,52.0,1.0,2022
1919000,davenport,IA,2023,1287187625.4370263,52.0,1.0,2022
1919000,davenport,IA,2024,1287187625.4370263,52.0,1.0,2022
1919000,davenport,IA,2025,1287187625.4370263,52.0,1.0,2022
1921000,des moines,IA,2012,424194329.09716827,134.0,3.0,2012
1921000,des moines,IA,2013,490425319.92087275,147.4,3.3,interpolated
1921000,des moines,IA,2014,556656310.7445772,160.8,3.6,interpolated
1921000,des moines,IA,2015,622887301.5682817,174.2,3.9,interpolated
1921000,des moines,IA,2016,689118292.3919861,187.6,4.2,interpolated
1921000,des moines,IA,2017,755349283.2156906,201.0,4.5,interpolated
1921000,des moines,IA,2018,821580274.039395,214.39999999999998,4.8,interpolated
1921000,des moines,IA,2019,887811264.8630995,227.8,5.1,interpolated
1921000,des moines,IA,2020,954042255.6868039,241.2,5.4,interpolated
1921000,des moines,IA,2021,1020273246.5105083,254.60000000000002,5.7,interpolated
1921000,des moines,IA,2022,1086504237.3342128,268.0,6.0,2022
1921000,des moines,IA,2023,1086504237.3342128,268.0,6.0,2022
1921000,des moines,IA,2024,1086504237.3342128,268.0,6.0,2022
1921000,des moines,IA,2025,1086504237.3342128,268.0,6.0,2022
1922395,dubuque,IA,2012,15386657.397490684,17.32,2.0,2012
1922395,dubuque,IA,2013,49843723.58931455,19.259,2.0,interpolated
